stint_id,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,fbref_id,90s_shooting_dup,Gls_shooting_dup,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shooting_dup,PKatt_shooting_dup,fbref_id_shooting_dup,90s_passing_dup,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast_passing_dup,A-xAG,KP,1/3,PPA,CrsPA,fbref_id_passing_dup,90s_possession_dup,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att_possession_dup,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession_dup,PrgDist_possession_dup,1/3_possession_dup,CPA,Mis,Dis,Rec,fbref_id_possession_dup,90s_defense_dup,Tkl,TklW,Def 3rd_defense_dup,Mid 3rd_defense_dup,Att 3rd_defense_dup,Tkl.1,Att_defense_dup,Tkl%,Lost,Blocks,Sh_defense_dup,Pass,Int,Tkl+Int,Clr,Err,fbref_id_defense_dup,Gls/90,Ast/90,TklW/90,Int/90,TklWInt/90,primary_pos,secondary_pos,cluster,pca_x,pca_y
Xavi Simons__Tottenham,Xavi Simons,nl NED,MFFW,Tottenham,22,2003,28,19,1755,19.5,2,5,7,2,0,0,5,1,0.1,0.26,0.36,0.1,0.36,da4d670f,19.5,2,42,10,23.8,2.1538461538461537,0.51,0.05,0.2,0,0,da4d670f,19.5,,,,,,,,,,,,,,,5,,,,,,da4d670f,19.5,,,,,,,,,,,,,,,,,,,,,da4d670f,19.5,,20,,,,,,,,,,,15,,,,da4d670f,0.1025641025641025,0.2564102564102564,1.0256410256410255,0.7692307692307693,1.794871794871795,MF,FW,1,0.125092714640431,-0.9937033834543431
Adam Smith__Bournemouth,Adam Smith,eng ENG,DF,Bournemouth,34,1991,22,14,1077,12.0,0,2,2,0,0,0,3,0,0.0,0.17,0.17,0.0,0.17,20b104bc,12.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,20b104bc,12.0,,,,,,,,,,,,,,,2,,,,,,20b104bc,12.0,,,,,,,,,,,,,,,,,,,,,20b104bc,12.0,,12,,,,,,,,,,,10,,,,20b104bc,0.0,0.1666666666666666,1.0,0.8333333333333334,1.8333333333333333,DF,,0,-2.1955695088811398,-1.7433261128186488
Emile Smith Rowe__Fulham,Emile Smith Rowe,eng ENG,MF,Fulham,25,2000,37,22,1923,21.4,3,0,3,3,0,0,1,0,0.14,0.0,0.14,0.14,0.14,17695062,21.4,3,36,11,30.6,1.6822429906542058,0.51,0.08,0.27,0,0,17695062,21.4,,,,,,,,,,,,,,,0,,,,,,17695062,21.4,,,,,,,,,,,,,,,,,,,,,17695062,21.4,,22,,,,,,,,,,,22,,,,17695062,0.1401869158878504,0.0,1.0280373831775702,1.0280373831775702,2.0560747663551404,MF,,3,-0.3016344181337788,0.4016762885701237
Dominic Solanke__Tottenham,Dominic Solanke,eng ENG,FW,Tottenham,27,1997,15,11,1001,11.1,3,0,3,3,0,0,1,0,0.27,0.0,0.27,0.27,0.27,e77dc3b2,11.1,3,20,11,55.0,1.8018018018018016,0.99,0.15,0.27,0,0,e77dc3b2,11.1,,,,,,,,,,,,,,,0,,,,,,e77dc3b2,11.1,,,,,,,,,,,,,,,,,,,,,e77dc3b2,11.1,,16,,,,,,,,,,,3,,,,e77dc3b2,0.2702702702702703,0.0,1.4414414414414416,0.2702702702702703,1.7117117117117118,FW,,3,1.4248091133808702,1.0316936061616242
Tomáš Souček__West Ham,Tomáš Souček,cz CZE,MF,West Ham,30,1995,35,24,2200,24.4,5,0,5,5,0,0,3,1,0.2,0.0,0.2,0.2,0.2,6613c819,24.4,5,26,14,53.8,1.0655737704918034,0.57,0.19,0.36,0,0,6613c819,24.4,,,,,,,,,,,,,,,0,,,,,,6613c819,24.4,,,,,,,,,,,,,,,,,,,,,6613c819,24.4,,23,,,,,,,,,,,16,,,,6613c819,0.2049180327868852,0.0,0.9426229508196722,0.6557377049180328,1.598360655737705,MF,,3,1.211986107986054,1.3605397456868376
Djed Spence__Tottenham,Djed Spence,eng ENG,DFMF,Tottenham,24,2000,30,23,2056,22.8,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,9bc9a519,22.8,0,13,8,61.5,0.5701754385964912,0.35,0.0,0.0,0,0,9bc9a519,22.8,,,,,,,,,,,,,,,0,,,,,,9bc9a519,22.8,,,,,,,,,,,,,,,,,,,,,9bc9a519,22.8,,25,,,,,,,,,,,15,,,,9bc9a519,0.0,0.0,1.0964912280701753,0.6578947368421052,1.7543859649122806,DF,MF,0,-0.7802784082781102,-0.44789449337221343
Anton Stach__Leeds United,Anton Stach,de GER,MF,Leeds United,26,1998,29,28,2370,26.3,5,3,8,5,0,0,3,0,0.19,0.11,0.3,0.19,0.3,0f59a7bf,26.3,5,55,14,25.5,2.091254752851711,0.53,0.09,0.36,0,0,0f59a7bf,26.3,,,,,,,,,,,,,,,3,,,,,,0f59a7bf,26.3,,,,,,,,,,,,,,,,,,,,,0f59a7bf,26.3,,35,,,,,,,,,,,19,,,,0f59a7bf,0.1901140684410646,0.1140684410646387,1.3307984790874523,0.7224334600760456,2.053231939163498,MF,,3,0.2588419680898214,0.3300511115098825
Jørgen Strand Larsen__Wolves,Jørgen Strand Larsen,no NOR,FW,Wolves,25,2000,22,14,1404,15.6,1,1,2,0,1,2,2,0,0.06,0.06,0.13,0.0,0.06,f553b2b3,15.6,1,21,7,33.3,1.3461538461538465,0.45,0.05,0.14,1,2,f553b2b3,15.6,,,,,,,,,,,,,,,1,,,,,,f553b2b3,15.6,,,,,,,,,,,,,,,,,,,,,f553b2b3,15.6,,2,,,,,,,,,,,3,,,,f553b2b3,0.0641025641025641,0.0641025641025641,0.1282051282051282,0.1923076923076923,0.3205128205128205,FW,,1,1.3314818312246406,-2.1320222507805466
Jørgen Strand Larsen__Crystal Palace,Jørgen Strand Larsen,no NOR,FW,Crystal Palace,25,2000,14,12,903,10.0,3,0,3,3,0,0,2,0,0.3,0.0,0.3,0.3,0.3,f553b2b3,10.0,3,23,7,30.4,2.3,0.7,0.13,0.43,0,0,f553b2b3,10.0,,,,,,,,,,,,,,,0,,,,,,f553b2b3,10.0,,,,,,,,,,,,,,,,,,,,,f553b2b3,10.0,,0,,,,,,,,,,,1,,,,f553b2b3,0.3,0.0,0.0,0.1,0.1,FW,,2,3.1983814012610736,-1.0508844831634543
Pascal Struijk__Leeds United,Pascal Struijk,nl NED,DF,Leeds United,25,1999,34,33,2936,32.6,0,1,1,0,0,0,5,0,0.0,0.03,0.03,0.0,0.03,f4d296e4,32.6,0,31,5,16.1,0.950920245398773,0.15,0.0,0.0,0,0,f4d296e4,32.6,,,,,,,,,,,,,,,1,,,,,,f4d296e4,32.6,,,,,,,,,,,,,,,,,,,,,f4d296e4,32.6,,22,,,,,,,,,,,32,,,,f4d296e4,0.0,0.0306748466257668,0.6748466257668712,0.98159509202454,1.656441717791411,DF,,0,-1.44036134205728,-1.5130393277677459
Crysencio Summerville__West Ham,Crysencio Summerville,nl NED,MFFW,West Ham,23,2001,31,29,2470,27.4,5,2,7,5,0,0,6,0,0.18,0.07,0.26,0.18,0.26,df04eb4b,27.4,5,54,15,27.8,1.9708029197080288,0.55,0.09,0.33,0,0,df04eb4b,27.4,,,,,,,,,,,,,,,2,,,,,,df04eb4b,27.4,,,,,,,,,,,,,,,,,,,,,df04eb4b,27.4,,26,,,,,,,,,,,15,,,,df04eb4b,0.1824817518248175,0.072992700729927,0.9489051094890512,0.5474452554744526,1.4963503649635037,MF,FW,1,0.812457060397655,-0.22577293459996672
Dominik Szoboszlai__Liverpool,Dominik Szoboszlai,hu HUN,MFDF,Liverpool,24,2000,36,36,3231,35.9,6,7,13,6,0,1,8,1,0.17,0.19,0.36,0.17,0.36,934e1968,35.9,6,71,23,32.4,1.977715877437326,0.64,0.08,0.26,0,1,934e1968,35.9,,,,,,,,,,,,,,,7,,,,,,934e1968,35.9,,,,,,,,,,,,,,,,,,,,,934e1968,35.9,,32,,,,,,,,,,,29,,,,934e1968,0.1671309192200557,0.1949860724233983,0.8913649025069639,0.807799442896936,1.6991643454038998,MF,DF,1,0.6173679034556296,-0.40474066912299367
Chemsdine Talbi__Sunderland,Chemsdine Talbi,ma MAR,MFFW,Sunderland,20,2005,28,16,1561,17.3,4,1,5,4,0,0,0,0,0.23,0.06,0.29,0.23,0.29,47ce793b,17.3,4,25,10,40.0,1.445086705202312,0.58,0.16,0.4,0,0,47ce793b,17.3,,,,,,,,,,,,,,,1,,,,,,47ce793b,17.3,,,,,,,,,,,,,,,,,,,,,47ce793b,17.3,,6,,,,,,,,,,,3,,,,47ce793b,0.2312138728323699,0.0578034682080924,0.3468208092485549,0.1734104046242774,0.5202312138728323,MF,FW,2,2.486585821260559,-0.3469910122458314
Ao Tanaka__Leeds United,Ao Tanaka,jp JPN,MF,Leeds United,26,1998,28,14,1315,14.6,2,0,2,2,0,0,1,0,0.14,0.0,0.14,0.14,0.14,1d36d6b6,14.6,2,17,5,29.4,1.1643835616438356,0.34,0.12,0.4,0,0,1d36d6b6,14.6,,,,,,,,,,,,,,,0,,,,,,1d36d6b6,14.6,,,,,,,,,,,,,,,,,,,,,1d36d6b6,14.6,,15,,,,,,,,,,,21,,,,1d36d6b6,0.136986301369863,0.0,1.0273972602739727,1.4383561643835616,2.4657534246575343,MF,,3,-0.7983031524907923,1.4438371580363574
James Tarkowski__Everton,James Tarkowski,eng ENG,DF,Everton,32,1992,37,37,3330,37.0,2,3,5,2,0,0,8,0,0.05,0.08,0.14,0.05,0.14,15ea812b,37.0,2,20,10,50.0,0.5405405405405406,0.27,0.1,0.2,0,0,15ea812b,37.0,,,,,,,,,,,,,,,3,,,,,,15ea812b,37.0,,,,,,,,,,,,,,,,,,,,,15ea812b,37.0,,30,,,,,,,,,,,29,,,,15ea812b,0.054054054054054,0.081081081081081,0.8108108108108109,0.7837837837837838,1.5945945945945943,DF,,3,0.014545467944899405,0.11872860495056894
Marcus Tavernier__Bournemouth,Marcus Tavernier,eng ENG,MF,Bournemouth,26,1999,34,31,2731,30.3,7,4,11,5,2,2,6,0,0.23,0.13,0.36,0.16,0.3,5c0da4a4,30.3,7,70,24,34.3,2.31023102310231,0.79,0.1,0.29,2,2,5c0da4a4,30.3,,,,,,,,,,,,,,,4,,,,,,5c0da4a4,30.3,,,,,,,,,,,,,,,,,,,,,5c0da4a4,30.3,,21,,,,,,,,,,,16,,,,5c0da4a4,0.231023102310231,0.132013201320132,0.693069306930693,0.528052805280528,1.221122112211221,MF,,1,1.615857106262175,-0.5647119618541543
Loum Tchaouna__Burnley,Loum Tchaouna,fr FRA,MFFW,Burnley,21,2003,29,14,1272,14.1,2,1,3,2,0,0,2,0,0.14,0.07,0.21,0.14,0.21,a3c8b4d3,14.1,2,23,9,39.1,1.6312056737588654,0.64,0.09,0.22,0,0,a3c8b4d3,14.1,,,,,,,,,,,,,,,1,,,,,,a3c8b4d3,14.1,,,,,,,,,,,,,,,,,,,,,a3c8b4d3,14.1,,9,,,,,,,,,,,2,,,,a3c8b4d3,0.1418439716312056,0.0709219858156028,0.6382978723404256,0.1418439716312056,0.7801418439716312,MF,FW,1,1.5398717920930993,-1.0523968944310247
Jackson Tchatchoua__Wolves,Jackson Tchatchoua,cm CMR,MFDF,Wolves,23,2001,31,19,1845,20.5,0,1,1,0,0,0,3,0,0.0,0.05,0.05,0.0,0.05,aeca7743,20.5,0,3,1,33.3,0.1463414634146341,0.05,0.0,0.0,0,0,aeca7743,20.5,,,,,,,,,,,,,,,1,,,,,,aeca7743,20.5,,,,,,,,,,,,,,,,,,,,,aeca7743,20.5,,15,,,,,,,,,,,14,,,,aeca7743,0.0,0.048780487804878,0.7317073170731707,0.6829268292682927,1.4146341463414631,MF,DF,0,-1.0970451430424712,-1.3849010886505393
Mathys Tel__Tottenham,Mathys Tel,fr FRA,MFFW,Tottenham,20,2005,31,13,1349,15.0,4,1,5,4,0,0,1,0,0.27,0.07,0.33,0.27,0.33,829aa60c,15.0,4,35,8,22.9,2.333333333333333,0.53,0.11,0.5,0,0,829aa60c,15.0,,,,,,,,,,,,,,,1,,,,,,829aa60c,15.0,,,,,,,,,,,,,,,,,,,,,829aa60c,15.0,,12,,,,,,,,,,,5,,,,829aa60c,0.2666666666666666,0.0666666666666666,0.8,0.3333333333333333,1.1333333333333333,MF,FW,1,1.8283847574469567,-0.1723098747876187
Kenny Tete__Fulham,Kenny Tete,nl NED,DF,Fulham,29,1995,22,21,1791,19.9,1,0,1,1,0,0,2,0,0.05,0.0,0.05,0.05,0.05,77d7c96f,19.9,1,16,3,18.8,0.8040201005025126,0.15,0.06,0.33,0,0,77d7c96f,19.9,,,,,,,,,,,,,,,0,,,,,,77d7c96f,19.9,,,,,,,,,,,,,,,,,,,,,77d7c96f,19.9,,38,,,,,,,,,,,26,,,,77d7c96f,0.050251256281407,0.0,1.9095477386934676,1.306532663316583,3.2160804020100504,DF,,0,-2.5683014184732627,1.5347216887975939
Igor Thiago__Brentford,Igor Thiago,br BRA,FW,Brentford,24,2001,38,37,3282,36.5,22,1,23,14,8,9,7,0,0.6,0.03,0.63,0.38,0.41,dc45ac24,36.5,22,84,43,51.2,2.3013698630136985,1.18,0.26,0.51,8,9,dc45ac24,36.5,,,,,,,,,,,,,,,1,,,,,,dc45ac24,36.5,,,,,,,,,,,,,,,,,,,,,dc45ac24,36.5,,21,,,,,,,,,,,12,,,,dc45ac24,0.6027397260273972,0.0273972602739726,0.5753424657534246,0.3287671232876712,0.9041095890410958,FW,,2,4.160760990652675,1.4865781309574009
Malick Thiaw__Newcastle,Malick Thiaw,de GER,DF,Newcastle,23,2001,35,33,2965,32.9,4,0,4,4,0,0,4,0,0.12,0.0,0.12,0.12,0.12,ff5ea0bf,32.9,4,28,14,50.0,0.851063829787234,0.42,0.14,0.29,0,0,ff5ea0bf,32.9,,,,,,,,,,,,,,,0,,,,,,ff5ea0bf,32.9,,,,,,,,,,,,,,,,,,,,,ff5ea0bf,32.9,,34,,,,,,,,,,,30,,,,ff5ea0bf,0.121580547112462,0.0,1.033434650455927,0.9118541033434652,1.945288753799392,DF,,3,0.08253121203670183,1.1545261977997896
Youri Tielemans__Aston Villa,Youri Tielemans,be BEL,MF,Aston Villa,28,1997,25,21,1862,20.7,0,4,4,0,0,0,0,0,0.0,0.19,0.19,0.0,0.19,56f7a928,20.7,0,24,7,29.2,1.1594202898550725,0.34,0.0,0.0,0,0,56f7a928,20.7,,,,,,,,,,,,,,,4,,,,,,56f7a928,20.7,,,,,,,,,,,,,,,,,,,,,56f7a928,20.7,,39,,,,,,,,,,,16,,,,56f7a928,0.0,0.1932367149758454,1.884057971014493,0.7729468599033816,2.657004830917874,MF,,0,-1.9836099793163875,-0.5043357833863864
Jurriën Timber__Arsenal,Jurriën Timber,nl NED,DF,Arsenal,24,2001,30,28,2454,27.3,3,5,8,3,0,0,5,0,0.11,0.18,0.29,0.11,0.29,41034650,27.3,3,25,7,28.0,0.9157509157509156,0.26,0.12,0.43,0,0,41034650,27.3,,,,,,,,,,,,,,,5,,,,,,41034650,27.3,,,,,,,,,,,,,,,,,,,,,41034650,27.3,,35,,,,,,,,,,,24,,,,41034650,0.1098901098901098,0.1831501831501831,1.282051282051282,0.8791208791208791,2.161172161172161,DF,,3,-0.3039187152782452,0.7816975938909381
Jean-Clair Todibo__West Ham,Jean-Clair Todibo,fr FRA,DF,West Ham,25,1999,23,22,1814,20.2,0,1,1,0,0,0,5,1,0.0,0.05,0.05,0.0,0.05,88f130ed,20.2,0,2,0,0.0,0.099009900990099,0.0,0.0,0.0,0,0,88f130ed,20.2,,,,,,,,,,,,,,,1,,,,,,88f130ed,20.2,,,,,,,,,,,,,,,,,,,,,88f130ed,20.2,,24,,,,,,,,,,,16,,,,88f130ed,0.0,0.0495049504950495,1.188118811881188,0.7920792079207921,1.98019801980198,DF,,0,-2.455503799912691,-1.3485759976999074
Sandro Tonali__Newcastle,Sandro Tonali,it ITA,MF,Newcastle,25,2000,35,31,2534,28.2,0,2,2,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0db169ae,28.2,0,37,8,21.6,1.3120567375886525,0.28,0.0,0.0,0,0,0db169ae,28.2,,,,,,,,,,,,,,,2,,,,,,0db169ae,28.2,,,,,,,,,,,,,,,,,,,,,0db169ae,28.2,,25,,,,,,,,,,,28,,,,0db169ae,0.0,0.0709219858156028,0.8865248226950355,0.9929078014184396,1.8794326241134751,MF,,0,-1.3750674058070813,-1.2974021097200714
Pau Torres__Aston Villa,Pau Torres,es ESP,DF,Aston Villa,28,1997,21,18,1676,18.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,532e1e4f,18.6,0,9,1,11.1,0.4838709677419354,0.05,0.0,0.0,0,0,532e1e4f,18.6,,,,,,,,,,,,,,,0,,,,,,532e1e4f,18.6,,,,,,,,,,,,,,,,,,,,,532e1e4f,18.6,,14,,,,,,,,,,,11,,,,532e1e4f,0.0,0.0,0.7526881720430108,0.5913978494623655,1.3440860215053765,DF,,0,-1.3593438132786075,-1.8162360588405202
Bertrand Traoré__Sunderland,Bertrand Traoré,bf BFA,MFFW,Sunderland,29,1995,12,9,632,7.0,1,0,1,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14,c47541e0,7.0,1,12,6,50.0,1.7142857142857142,0.85,0.08,0.17,0,0,c47541e0,7.0,,,,,,,,,,,,,,,0,,,,,,c47541e0,7.0,,,,,,,,,,,,,,,,,,,,,c47541e0,7.0,,4,,,,,,,,,,,2,,,,c47541e0,0.1428571428571428,0.0,0.5714285714285714,0.2857142857142857,0.8571428571428571,MF,FW,1,1.5018350901115065,-0.8071766887671424
Kieran Trippier__Newcastle,Kieran Trippier,eng ENG,DF,Newcastle,34,1990,21,18,1586,17.6,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,21512407,17.6,0,2,0,0.0,0.1136363636363636,0.0,0.0,0.0,0,0,21512407,17.6,,,,,,,,,,,,,,,1,,,,,,21512407,17.6,,,,,,,,,,,,,,,,,,,,,21512407,17.6,,13,,,,,,,,,,,7,,,,21512407,0.0,0.0568181818181818,0.7386363636363635,0.3977272727272727,1.1363636363636362,DF,,0,-1.406392210799353,-2.3118638886133156
Leandro Trossard__Arsenal,Leandro Trossard,be BEL,FWMF,Arsenal,30,1994,31,21,2000,22.2,6,6,12,6,0,0,2,0,0.27,0.27,0.54,0.27,0.54,38ceb24a,22.2,6,53,15,28.3,2.3873873873873874,0.68,0.11,0.4,0,0,38ceb24a,22.2,,,,,,,,,,,,,,,6,,,,,,38ceb24a,22.2,,,,,,,,,,,,,,,,,,,,,38ceb24a,22.2,,15,,,,,,,,,,,9,,,,38ceb24a,0.2702702702702703,0.2702702702702703,0.6756756756756757,0.4054054054054054,1.0810810810810811,FW,MF,1,2.1557252162139546,-0.7803177258321263
Adrien Truffert__Bournemouth,Adrien Truffert,fr FRA,DF,Bournemouth,23,2001,38,38,3379,37.5,1,5,6,1,0,0,5,0,0.03,0.13,0.16,0.03,0.16,5d0e0a1f,37.5,1,16,6,37.5,0.4266666666666667,0.16,0.06,0.17,0,0,5d0e0a1f,37.5,,,,,,,,,,,,,,,5,,,,,,5d0e0a1f,37.5,,,,,,,,,,,,,,,,,,,,,5d0e0a1f,37.5,,51,,,,,,,,,,,43,,,,5d0e0a1f,0.0266666666666666,0.1333333333333333,1.36,1.1466666666666667,2.506666666666667,DF,,0,-1.6028050923338506,0.47856487022206806
Axel Tuanzebe__Burnley,Axel Tuanzebe,cd COD,DF,Burnley,27,1997,14,14,1201,13.3,1,0,1,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,2baec6ce,13.3,1,2,1,50.0,0.150375939849624,0.07,0.5,1.0,0,0,2baec6ce,13.3,,,,,,,,,,,,,,,0,,,,,,2baec6ce,13.3,,,,,,,,,,,,,,,,,,,,,2baec6ce,13.3,,8,,,,,,,,,,,12,,,,2baec6ce,0.075187969924812,0.0,0.6015037593984962,0.9022556390977444,1.5037593984962403,DF,,3,2.404763140376725,4.52355117537252
Destiny Udogie__Tottenham,Destiny Udogie,it ITA,DFMF,Tottenham,22,2002,20,14,1338,14.9,0,1,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,7cd520e8,14.9,0,4,1,25.0,0.2684563758389262,0.07,0.0,0.0,0,0,7cd520e8,14.9,,,,,,,,,,,,,,,1,,,,,,7cd520e8,14.9,,,,,,,,,,,,,,,,,,,,,7cd520e8,14.9,,20,,,,,,,,,,,7,,,,7cd520e8,0.0,0.0671140939597315,1.342281879194631,0.4697986577181208,1.812080536912752,DF,MF,0,-1.601706104659137,-1.137511133830745
Manuel Ugarte__Manchester Utd,Manuel Ugarte,uy URU,MF,Manchester Utd,24,2001,22,8,887,9.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,c9817014,9.9,0,13,1,7.7,1.3131313131313131,0.1,0.0,0.0,0,0,c9817014,9.9,,,,,,,,,,,,,,,0,,,,,,c9817014,9.9,,,,,,,,,,,,,,,,,,,,,c9817014,9.9,,30,,,,,,,,,,,20,,,,c9817014,0.0,0.0,3.0303030303030303,2.0202020202020203,5.05050505050505,MF,,0,-5.543900559003149,2.161134338594539
Lesley Ugochukwu__Burnley,Lesley Ugochukwu,fr FRA,MF,Burnley,21,2004,35,27,2336,26.0,3,1,4,3,0,0,3,1,0.12,0.04,0.15,0.12,0.15,1df4a109,26.0,3,23,8,34.8,0.8846153846153846,0.31,0.13,0.38,0,0,1df4a109,26.0,,,,,,,,,,,,,,,1,,,,,,1df4a109,26.0,,,,,,,,,,,,,,,,,,,,,1df4a109,26.0,,26,,,,,,,,,,,17,,,,1df4a109,0.1153846153846153,0.0384615384615384,1.0,0.6538461538461539,1.6538461538461535,MF,,3,0.2603694036575781,0.5984604867714282
Virgil van Dijk__Liverpool,Virgil van Dijk,nl NED,DF,Liverpool,34,1991,38,38,3420,38.0,6,0,6,6,0,0,4,0,0.16,0.0,0.16,0.16,0.16,e06683ca,38.0,6,30,14,46.7,0.7894736842105263,0.37,0.2,0.43,0,0,e06683ca,38.0,,,,,,,,,,,,,,,0,,,,,,e06683ca,38.0,,,,,,,,,,,,,,,,,,,,,e06683ca,38.0,,15,,,,,,,,,,,26,,,,e06683ca,0.1578947368421052,0.0,0.3947368421052631,0.6842105263157895,1.0789473684210529,DF,,3,1.519702914851265,0.8503542783564122
Joël Veltman__Brighton,Joël Veltman,nl NED,DF,Brighton,33,1992,24,9,1058,11.8,1,0,1,1,0,0,5,0,0.09,0.0,0.09,0.09,0.09,dad4b285,11.8,1,4,1,25.0,0.3389830508474576,0.09,0.25,1.0,0,0,dad4b285,11.8,,,,,,,,,,,,,,,0,,,,,,dad4b285,11.8,,,,,,,,,,,,,,,,,,,,,dad4b285,11.8,,17,,,,,,,,,,,19,,,,dad4b285,0.0847457627118644,0.0,1.4406779661016949,1.6101694915254237,3.0508474576271185,DF,,3,-0.8944677466119205,4.223308928352818
Micky van de Ven__Tottenham,Micky van de Ven,nl NED,DF,Tottenham,24,2001,35,35,3041,33.8,4,1,5,4,0,0,9,1,0.12,0.03,0.15,0.12,0.15,8fe2a392,33.8,4,16,6,37.5,0.4733727810650888,0.18,0.25,0.67,0,0,8fe2a392,33.8,,,,,,,,,,,,,,,1,,,,,,8fe2a392,33.8,,,,,,,,,,,,,,,,,,,,,8fe2a392,33.8,,20,,,,,,,,,,,21,,,,8fe2a392,0.1183431952662722,0.029585798816568,0.591715976331361,0.6213017751479291,1.21301775147929,DF,,3,1.4509875053149088,1.6208378166557627
Kyle Walker__Burnley,Kyle Walker,eng ENG,DFMF,Burnley,35,1990,36,35,3096,34.4,0,2,2,0,0,0,9,0,0.0,0.06,0.06,0.0,0.06,86dd77d1,34.4,0,4,0,0.0,0.1162790697674418,0.0,0.0,0.0,0,0,86dd77d1,34.4,,,,,,,,,,,,,,,2,,,,,,86dd77d1,34.4,,,,,,,,,,,,,,,,,,,,,86dd77d1,34.4,,32,,,,,,,,,,,43,,,,86dd77d1,0.0,0.0581395348837209,0.9302325581395348,1.25,2.1802325581395348,DF,MF,0,-2.7492476232767404,-1.152986014746536
Kyle Walker-Peters__West Ham,Kyle Walker-Peters,eng ENG,DF,West Ham,28,1997,23,15,1383,15.4,1,0,1,1,0,0,2,0,0.07,0.0,0.07,0.07,0.07,984a5a64,15.4,1,5,3,60.0,0.3246753246753247,0.2,0.2,0.33,0,0,984a5a64,15.4,,,,,,,,,,,,,,,0,,,,,,984a5a64,15.4,,,,,,,,,,,,,,,,,,,,,984a5a64,15.4,,30,,,,,,,,,,,9,,,,984a5a64,0.0649350649350649,0.0,1.948051948051948,0.5844155844155844,2.5324675324675323,DF,,3,-0.42826611054620517,2.4892643064334767
Aaron Wan-Bissaka__West Ham,Aaron Wan-Bissaka,cd COD,DFMF,West Ham,27,1997,25,23,2081,23.1,0,2,2,0,0,0,4,0,0.0,0.09,0.09,0.0,0.09,9e525177,23.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,9e525177,23.1,,,,,,,,,,,,,,,2,,,,,,9e525177,23.1,,,,,,,,,,,,,,,,,,,,,9e525177,23.1,,24,,,,,,,,,,,41,,,,9e525177,0.0,0.0865800865800865,1.0389610389610389,1.7748917748917747,2.813852813852814,DF,MF,0,-3.5840936078698302,-0.48943330603959606
James Ward-Prowse__Burnley,James Ward-Prowse,eng ENG,MF,Burnley,30,1994,13,7,684,7.6,0,1,1,0,0,0,1,0,0.0,0.13,0.13,0.0,0.13,3515d404,7.6,0,3,2,66.7,0.3947368421052631,0.26,0.0,0.0,0,0,3515d404,7.6,,,,,,,,,,,,,,,1,,,,,,3515d404,7.6,,,,,,,,,,,,,,,,,,,,,3515d404,7.6,,4,,,,,,,,,,,15,,,,3515d404,0.0,0.131578947368421,0.5263157894736842,1.973684210526316,2.5,MF,,0,-1.6821807695446567,0.2147157476645948
Ollie Watkins__Aston Villa,Ollie Watkins,eng ENG,FW,Aston Villa,29,1995,37,33,2839,31.5,16,3,19,16,0,0,4,0,0.51,0.1,0.6,0.51,0.6,aed3a70f,31.5,16,83,38,45.8,2.634920634920635,1.2,0.19,0.42,0,0,aed3a70f,31.5,,,,,,,,,,,,,,,3,,,,,,aed3a70f,31.5,,,,,,,,,,,,,,,,,,,,,aed3a70f,31.5,,14,,,,,,,,,,,5,,,,aed3a70f,0.5079365079365079,0.0952380952380952,0.4444444444444444,0.1587301587301587,0.6031746031746031,FW,,2,4.006554283929476,0.12528764080404065
Danny Welbeck__Brighton,Danny Welbeck,eng ENG,FW,Brighton,34,1990,37,26,2258,25.1,13,1,14,12,1,3,5,0,0.52,0.04,0.56,0.48,0.52,ce5143da,25.1,13,56,28,50.0,2.231075697211155,1.12,0.23,0.46,1,3,ce5143da,25.1,,,,,,,,,,,,,,,1,,,,,,ce5143da,25.1,,,,,,,,,,,,,,,,,,,,,ce5143da,25.1,,14,,,,,,,,,,,8,,,,ce5143da,0.5179282868525896,0.0398406374501992,0.5577689243027888,0.3187250996015936,0.8764940239043825,FW,,2,3.73826324487356,1.030498516067897
